Año;Departamento;Municipio;grupo_etario;sexo;cantidad
2013;CHIMALTENANGO;CHIMALTENANGO;2m-1a;F;19
2013;CHIMALTENANGO;EL TEJAR;2m-1a;F;5
2013;CHIMALTENANGO;PARRAMOS;2m-1a;F;1
2013;CHIMALTENANGO;PATZICÍA;2m-1a;F;4
2013;CHIMALTENANGO;PATZÚN;2m-1a;F;1
2013;CHIMALTENANGO;POCHUTA;2m-1a;F;2
2013;CHIMALTENANGO;SAN JOSÉ POAQUIL;2m-1a;F;2
2013;CHIMALTENANGO;SAN JUAN COMALAPA;2m-1a;F;1
2013;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;2m-1a;F;11
2013;CHIMALTENANGO;SANTA APOLONIA;2m-1a;F;6
2013;CHIMALTENANGO;TECPÁN GUATEMALA;2m-1a;F;8
2013;CHIMALTENANGO;YEPOCAPA;2m-1a;F;6
2013;CHIQUIMULA;CAMOTÁN;2m-1a;F;19
2013;CHIQUIMULA;CHIQUIMULA;2m-1a;F;59
2013;CHIQUIMULA;CONCEPCIÓN LAS MINAS;2m-1a;F;1
2013;CHIQUIMULA;ESQUIPULAS;2m-1a;F;12
2013;CHIQUIMULA;IPALA;2m-1a;F;8
2013;CHIQUIMULA;JOCOTÁN;2m-1a;F;28
2013;CHIQUIMULA;OLOPA;2m-1a;F;10
2013;CHIQUIMULA;QUETZALTEPEQUE;2m-1a;F;7
2013;CHIQUIMULA;SAN JACINTO;2m-1a;F;2
2013;CHIQUIMULA;SAN JUAN LA ERMITA;2m-1a;F;4
2013;EL PETEN;DOLORES;2m-1a;F;5
2013;EL PETEN;EL CHAL;2m-1a;F;14
2013;EL PETEN;FLORES;2m-1a;F;6
2013;EL PETEN;LA LIBERTAD;2m-1a;F;13
2013;EL PETEN;LAS CRUCES;2m-1a;F;9
2013;EL PETEN;MELCHOR DE MENCOS;2m-1a;F;8
2013;EL PETEN;POPTÚN;2m-1a;F;11
2013;EL PETEN;SAN ANDRÉS;2m-1a;F;3
2013;EL PETEN;SAN BENITO;2m-1a;F;4
2013;EL PETEN;SAN JOSÉ;2m-1a;F;2
2013;EL PETEN;SAN LUIS;2m-1a;F;10
2013;EL PETEN;SAYAXCHÉ;2m-1a;F;40
2013;EL PROGRESO;EL JÍCARO;2m-1a;F;6
2013;EL PROGRESO;GUASTATOYA;2m-1a;F;9
2013;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;2m-1a;F;1
2013;EL PROGRESO;SAN ANTONIO LA PAZ;2m-1a;F;2
2013;EL PROGRESO;SANARATE;2m-1a;F;5
2013;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;2m-1a;F;6
2013;ESCUINTLA;ESCUINTLA;2m-1a;F;96
2013;ESCUINTLA;GUANAGAZAPA;2m-1a;F;5
2013;ESCUINTLA;IZTAPA;2m-1a;F;2
2013;ESCUINTLA;LA DEMOCRACIA;2m-1a;F;5
2013;ESCUINTLA;LA GOMERA;2m-1a;F;28
2013;ESCUINTLA;MASAGUA;2m-1a;F;17
2013;ESCUINTLA;NUEVA CONCEPCIÓN;2m-1a;F;17
2013;ESCUINTLA;PALÍN;2m-1a;F;3
2013;ESCUINTLA;PUERTO DE SAN JOSÉ;2m-1a;F;17
2013;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;2m-1a;F;9
2013;ESCUINTLA;SIQUINALÁ;2m-1a;F;1
2013;ESCUINTLA;TIQUISATE;2m-1a;F;48
2013;GUATEMALA;AMATITLÁN;2m-1a;F;14
2013;GUATEMALA;CHINAUTLA;2m-1a;F;17
2013;GUATEMALA;FRAIJANES;2m-1a;F;6
2013;GUATEMALA;GUATEMALA;2m-1a;F;85
2013;GUATEMALA;MIXCO;2m-1a;F;29
2013;GUATEMALA;PALENCIA;2m-1a;F;1
2013;GUATEMALA;SAN JOSÉ DEL GOLFO;2m-1a;F;4
2013;GUATEMALA;SAN JOSÉ PINULA;2m-1a;F;5
2013;GUATEMALA;SAN JUAN SACATEPÉQUEZ;2m-1a;F;9
2013;GUATEMALA;SAN MIGUEL PETAPA;2m-1a;F;1
2013;GUATEMALA;SAN PEDRO AYAMPUC;2m-1a;F;14
2013;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;2m-1a;F;7
2013;GUATEMALA;SAN RAYMUNDO;2m-1a;F;1
2013;GUATEMALA;SANTA CATARINA PINULA;2m-1a;F;6
2013;GUATEMALA;VILLA CANALES;2m-1a;F;5
2013;GUATEMALA;VILLA NUEVA;2m-1a;F;6
2013;HUEHUETENANGO;AGUACATÁN;2m-1a;F;3
2013;HUEHUETENANGO;BARILLAS;2m-1a;F;11
2013;HUEHUETENANGO;CHIANTLA;2m-1a;F;6
2013;HUEHUETENANGO;COLOTENANGO;2m-1a;F;11
2013;HUEHUETENANGO;CONCEPCIÓN HUISTA;2m-1a;F;5
2013;HUEHUETENANGO;CUILCO;2m-1a;F;10
2013;HUEHUETENANGO;HUEHUETENANGO;2m-1a;F;49
2013;HUEHUETENANGO;JACALTENANGO;2m-1a;F;5
2013;HUEHUETENANGO;LA DEMOCRACIA;2m-1a;F;10
2013;HUEHUETENANGO;LA LIBERTAD;2m-1a;F;8
2013;HUEHUETENANGO;MALACATANCITO;2m-1a;F;2
2013;HUEHUETENANGO;NENTÓN;2m-1a;F;2
2013;HUEHUETENANGO;SAN GASPAR IXCHIL;2m-1a;F;3
2013;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;2m-1a;F;10
2013;HUEHUETENANGO;SAN JUAN ATITÁN;2m-1a;F;1
2013;HUEHUETENANGO;SAN JUAN IXCOY;2m-1a;F;1
2013;HUEHUETENANGO;SAN MATEO IXTATÁN;2m-1a;F;7
2013;HUEHUETENANGO;SAN MIGUEL ACATÁN;2m-1a;F;1
2013;HUEHUETENANGO;SAN PEDRO NECTA;2m-1a;F;7
2013;HUEHUETENANGO;SAN PEDRO SOLOMA;2m-1a;F;1
2013;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;2m-1a;F;3
2013;HUEHUETENANGO;SAN RAFAEL PETZAL;2m-1a;F;2
2013;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;2m-1a;F;1
2013;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;2m-1a;F;1
2013;HUEHUETENANGO;SANTA ANA HUISTA;2m-1a;F;2
2013;HUEHUETENANGO;SANTA BÁRBARA;2m-1a;F;3
2013;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;2m-1a;F;1
2013;HUEHUETENANGO;TECTITÁN;2m-1a;F;8
2013;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;2m-1a;F;3
2013;IZABAL;LIVINGSTON;2m-1a;F;10
2013;IZABAL;LOS AMATES;2m-1a;F;5
2013;IZABAL;MORALES;2m-1a;F;7
2013;IZABAL;PUERTO BARRIOS;2m-1a;F;40
2013;JALAPA;JALAPA;2m-1a;F;51
2013;JALAPA;MATAQUESCUINTLA;2m-1a;F;4
2013;JALAPA;SAN CARLOS ALZATATE;2m-1a;F;3
2013;JALAPA;SAN LUIS JILOTEPEQUE;2m-1a;F;1
2013;JALAPA;SAN PEDRO PINULA;2m-1a;F;12
2013;JUTIAPA;ASUNCIÓN MITA;2m-1a;F;5
2013;JUTIAPA;ATESCATEMPA;2m-1a;F;2
2013;JUTIAPA;COMAPA;2m-1a;F;5
2013;JUTIAPA;CONGUACO;2m-1a;F;4
2013;JUTIAPA;EL PROGRESO;2m-1a;F;2
2013;JUTIAPA;JALPATAGUA;2m-1a;F;2
2013;JUTIAPA;JUTIAPA;2m-1a;F;51
2013;JUTIAPA;MOYUTA;2m-1a;F;3
2013;JUTIAPA;PASACO;2m-1a;F;8
2013;JUTIAPA;QUEZADA;2m-1a;F;4
2013;JUTIAPA;SAN JOSÉ ACATEMPA;2m-1a;F;3
2013;JUTIAPA;SANTA CATARINA MITA;2m-1a;F;1
2013;JUTIAPA;YUPILTEPEQUE;2m-1a;F;3
2013;JUTIAPA;ZAPOTITLÁN;2m-1a;F;5
2013;QUETZALTENANGO;CABRICÁN;2m-1a;F;1
2013;QUETZALTENANGO;CAJOLÁ;2m-1a;F;6
2013;QUETZALTENANGO;CANTEL;2m-1a;F;4
2013;QUETZALTENANGO;COATEPEQUE;2m-1a;F;35
2013;QUETZALTENANGO;COLOMBA;2m-1a;F;7
2013;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;2m-1a;F;4
2013;QUETZALTENANGO;EL PALMAR;2m-1a;F;5
2013;QUETZALTENANGO;FLORES COSTA CUCA;2m-1a;F;5
2013;QUETZALTENANGO;GÉNOVA;2m-1a;F;9
2013;QUETZALTENANGO;HUITÁN;2m-1a;F;1
2013;QUETZALTENANGO;LA ESPERANZA;2m-1a;F;1
2013;QUETZALTENANGO;OLINTEPEQUE;2m-1a;F;1
2013;QUETZALTENANGO;PALESTINA DE LOS ALTOS;2m-1a;F;6
2013;QUETZALTENANGO;QUETZALTENANGO;2m-1a;F;27
2013;QUETZALTENANGO;SALCAJÁ;2m-1a;F;1
2013;QUETZALTENANGO;SAN CARLOS SIJA;2m-1a;F;2
2013;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;2m-1a;F;1
2013;QUETZALTENANGO;SAN JUAN OSTUNCALCO;2m-1a;F;2
2013;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;2m-1a;F;2
2013;QUETZALTENANGO;SAN MATEO;2m-1a;F;1
2013;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;2m-1a;F;2
2013;QUETZALTENANGO;SIBILIA;2m-1a;F;2
2013;QUETZALTENANGO;ZUNIL;2m-1a;F;1
2013;QUICHE;CHAJUL;2m-1a;F;1
2013;QUICHE;CHICAMÁN;2m-1a;F;6
2013;QUICHE;CHICHÉ;2m-1a;F;4
2013;QUICHE;CHICHICASTENANGO;2m-1a;F;10
2013;QUICHE;CUNÉN;2m-1a;F;2
2013;QUICHE;IXCÁN;2m-1a;F;35
2013;QUICHE;NEBAJ;2m-1a;F;7
2013;QUICHE;PATZITÉ;2m-1a;F;1
2013;QUICHE;SACAPULAS;2m-1a;F;8
2013;QUICHE;SAN ANTONIO ILOTENANGO;2m-1a;F;1
2013;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;2m-1a;F;1
2013;QUICHE;SAN JUAN COTZAL;2m-1a;F;1
2013;QUICHE;SAN MIGUEL USPANTÁN;2m-1a;F;2
2013;QUICHE;SAN PEDRO JOCOPILAS;2m-1a;F;1
2013;QUICHE;SANTA CRUZ DEL QUICHÉ;2m-1a;F;27
2013;QUICHE;ZACUALPA;2m-1a;F;2
2013;RETALHULEU;CHAMPERICO;2m-1a;F;5
2013;RETALHULEU;EL ASINTAL;2m-1a;F;8
2013;RETALHULEU;NUEVO SAN CARLOS;2m-1a;F;12
2013;RETALHULEU;RETALHULEU;2m-1a;F;22
2013;RETALHULEU;SAN ANDRÉS VILLA SECA;2m-1a;F;10
2013;RETALHULEU;SAN FELIPE;2m-1a;F;2
2013;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;2m-1a;F;1
2013;RETALHULEU;SAN SEBASTIÁN;2m-1a;F;5
2013;RETALHULEU;SANTA CRUZ MULÚA;2m-1a;F;4
2013;SACATEPEQUEZ;ALOTENANGO;2m-1a;F;2
2013;SACATEPEQUEZ;ANTIGUA GUATEMALA;2m-1a;F;25
2013;SACATEPEQUEZ;CIUDAD VIEJA;2m-1a;F;2
2013;SACATEPEQUEZ;JOCOTENANGO;2m-1a;F;4
2013;SACATEPEQUEZ;PASTORES;2m-1a;F;2
2013;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;2m-1a;F;2
2013;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;2m-1a;F;2
2013;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;2m-1a;F;2
2013;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;2m-1a;F;5
2013;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;2m-1a;F;2
2013;SACATEPEQUEZ;SUMPANGO;2m-1a;F;1
2013;SAN MARCOS;AYUTLA;2m-1a;F;3
2013;SAN MARCOS;CATARINA;2m-1a;F;3
2013;SAN MARCOS;COMITANCILLO;2m-1a;F;7
2013;SAN MARCOS;CONCEPCIÓN TUTUAPA;2m-1a;F;15
2013;SAN MARCOS;EL QUETZAL;2m-1a;F;4
2013;SAN MARCOS;EL RODEO;2m-1a;F;1
2013;SAN MARCOS;EL TUMBADOR;2m-1a;F;5
2013;SAN MARCOS;ESQUIPULAS PALO GORDO;2m-1a;F;1
2013;SAN MARCOS;IXCHIGUÁN;2m-1a;F;2
2013;SAN MARCOS;LA REFORMA;2m-1a;F;5
2013;SAN MARCOS;MALACATÁN;2m-1a;F;11
2013;SAN MARCOS;NUEVO PROGRESO;2m-1a;F;6
2013;SAN MARCOS;OCÓS;2m-1a;F;3
2013;SAN MARCOS;PAJAPITA;2m-1a;F;2
2013;SAN MARCOS;RÍO BLANCO;2m-1a;F;5
2013;SAN MARCOS;SAN CRISTÓBAL CUCHO;2m-1a;F;1
2013;SAN MARCOS;SAN JOSÉ OJETENAM;2m-1a;F;4
2013;SAN MARCOS;SAN LORENZO;2m-1a;F;4
2013;SAN MARCOS;SAN MARCOS;2m-1a;F;25
2013;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;2m-1a;F;9
2013;SAN MARCOS;SAN PABLO;2m-1a;F;2
2013;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;2m-1a;F;7
2013;SAN MARCOS;SIBINAL;2m-1a;F;2
2013;SAN MARCOS;SIPACAPA;2m-1a;F;2
2013;SAN MARCOS;TACANÁ;2m-1a;F;19
2013;SAN MARCOS;TAJUMULCO;2m-1a;F;4
2013;SAN MARCOS;TEJUTLA;2m-1a;F;9
2013;SANTA ROSA;BARBERENA;2m-1a;F;6
2013;SANTA ROSA;CASILLAS;2m-1a;F;22
2013;SANTA ROSA;CHIQUIMULILLA;2m-1a;F;6
2013;SANTA ROSA;CUILAPA;2m-1a;F;30
2013;SANTA ROSA;GUAZACAPÁN;2m-1a;F;1
2013;SANTA ROSA;NUEVA SANTA ROSA;2m-1a;F;14
2013;SANTA ROSA;ORATORIO;2m-1a;F;15
2013;SANTA ROSA;PUEBLO NUEVO VIÑAS;2m-1a;F;3
2013;SANTA ROSA;SAN RAFAEL LAS FLORES;2m-1a;F;3
2013;SANTA ROSA;SANTA MARÍA IXHUATÁN;2m-1a;F;6
2013;SANTA ROSA;SANTA ROSA DE LIMA;2m-1a;F;2
2013;SANTA ROSA;TAXISCO;2m-1a;F;4
2013;SOLOLA;NAHUALÁ;2m-1a;F;1
2013;SOLOLA;SAN ANTONIO PALOPÓ;2m-1a;F;2
2013;SOLOLA;SAN LUCAS TOLIMÁN;2m-1a;F;4
2013;SOLOLA;SAN MARCOS LA LAGUNA;2m-1a;F;1
2013;SOLOLA;SANTA CATARINA IXTAHUACÁN;2m-1a;F;3
2013;SOLOLA;SANTA LUCÍA UTATLÁN;2m-1a;F;1
2013;SOLOLA;SANTIAGO ATITLÁN;2m-1a;F;1
2013;SOLOLA;SOLOLÁ;2m-1a;F;4
2013;SUCHITEPEQUEZ;CHICACAO;2m-1a;F;1
2013;SUCHITEPEQUEZ;CUYOTENANGO;2m-1a;F;16
2013;SUCHITEPEQUEZ;MAZATENANGO;2m-1a;F;13
2013;SUCHITEPEQUEZ;PATULUL;2m-1a;F;2
2013;SUCHITEPEQUEZ;RÍO BRAVO;2m-1a;F;3
2013;SUCHITEPEQUEZ;SAMAYAC;2m-1a;F;3
2013;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;2m-1a;F;6
2013;SUCHITEPEQUEZ;SAN BERNARDINO;2m-1a;F;3
2013;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;2m-1a;F;1
2013;SUCHITEPEQUEZ;SAN GABRIEL;2m-1a;F;2
2013;SUCHITEPEQUEZ;SAN JOSÉ EL IDOLO;2m-1a;F;2
2013;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;2m-1a;F;3
2013;SUCHITEPEQUEZ;SAN LORENZO;2m-1a;F;2
2013;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;2m-1a;F;5
2013;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;2m-1a;F;2
2013;SUCHITEPEQUEZ;SANTA BÁRBARA;2m-1a;F;8
2013;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;2m-1a;F;5
2013;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;2m-1a;F;2
2013;TOTONICAPAN;MOMOSTENANGO;2m-1a;F;1
2013;TOTONICAPAN;SAN ANDRÉS XECUL;2m-1a;F;3
2013;TOTONICAPAN;SAN BARTOLO;2m-1a;F;1
2013;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;2m-1a;F;4
2013;TOTONICAPAN;SANTA LUCÍA LA REFORMA;2m-1a;F;4
2013;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;2m-1a;F;1
2013;TOTONICAPAN;TOTONICAPÁN;2m-1a;F;5
2013;ZACAPA;CABAÑAS;2m-1a;F;2
2013;ZACAPA;ESTANZUELA;2m-1a;F;1
2013;ZACAPA;GUALÁN;2m-1a;F;6
2013;ZACAPA;HUITÉ;2m-1a;F;3
2013;ZACAPA;LA UNIÓN;2m-1a;F;7
2013;ZACAPA;SAN DIEGO;2m-1a;F;1
2013;ZACAPA;TECULUTÁN;2m-1a;F;1
2013;ZACAPA;USUMATLÁN;2m-1a;F;3
2013;ZACAPA;ZACAPA;2m-1a;F;27
2014;ALTA VERAPAZ;CAHABÓN;2m-1a;F;3
2014;ALTA VERAPAZ;CHISEC;2m-1a;F;5
2014;ALTA VERAPAZ;COBÁN;2m-1a;F;22
2014;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;2m-1a;F;14
2014;ALTA VERAPAZ;LANQUÍN;2m-1a;F;5
2014;ALTA VERAPAZ;LA TINTA;2m-1a;F;4
2014;ALTA VERAPAZ;PANZOS;2m-1a;F;6
2014;ALTA VERAPAZ;RAXRUHA;2m-1a;F;6
2014;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;2m-1a;F;3
2014;ALTA VERAPAZ;SAN JUAN CHAMELCO;2m-1a;F;1
2014;ALTA VERAPAZ;SAN PEDRO CARCHÁ;2m-1a;F;15
2014;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;2m-1a;F;3
2014;ALTA VERAPAZ;SENAHÚ;2m-1a;F;10
2014;ALTA VERAPAZ;TACTIC;2m-1a;F;2
2014;ALTA VERAPAZ;TAMAHÚ;2m-1a;F;5
2014;ALTA VERAPAZ;TUCURÚ;2m-1a;F;3
2014;BAJA VERAPAZ;CUBULCO;2m-1a;F;4
2014;BAJA VERAPAZ;GRANADOS;2m-1a;F;1
2014;BAJA VERAPAZ;PURULHÁ;2m-1a;F;15
2014;BAJA VERAPAZ;RABINAL;2m-1a;F;2
2014;BAJA VERAPAZ;SALAMÁ;2m-1a;F;18
2014;BAJA VERAPAZ;SAN MIGUEL CHICAJ;2m-1a;F;2
2014;CHIMALTENANGO;ACATENANGO;2m-1a;F;2
2014;CHIMALTENANGO;CHIMALTENANGO;2m-1a;F;22
2014;CHIMALTENANGO;EL TEJAR;2m-1a;F;2
2014;CHIMALTENANGO;PATZICÍA;2m-1a;F;2
2014;CHIMALTENANGO;PATZÚN;2m-1a;F;1
2014;CHIMALTENANGO;SAN ANDRÉS ITZAPA;2m-1a;F;2
2014;CHIMALTENANGO;SAN JOSÉ POAQUIL;2m-1a;F;4
2014;CHIMALTENANGO;SAN JUAN COMALAPA;2m-1a;F;2
2014;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;2m-1a;F;3
2014;CHIMALTENANGO;SANTA APOLONIA;2m-1a;F;2
2014;CHIMALTENANGO;SANTA CRUZ BALANYÁ;2m-1a;F;1
2014;CHIMALTENANGO;TECPÁN GUATEMALA;2m-1a;F;8
2014;CHIMALTENANGO;YEPOCAPA;2m-1a;F;4
2014;CHIQUIMULA;CAMOTÁN;2m-1a;F;14
2014;CHIQUIMULA;CHIQUIMULA;2m-1a;F;31
2014;CHIQUIMULA;CONCEPCIÓN LAS MINAS;2m-1a;F;2
2014;CHIQUIMULA;ESQUIPULAS;2m-1a;F;9
2014;CHIQUIMULA;IPALA;2m-1a;F;1
2014;CHIQUIMULA;JOCOTÁN;2m-1a;F;20
2014;CHIQUIMULA;OLOPA;2m-1a;F;3
2014;CHIQUIMULA;QUETZALTEPEQUE;2m-1a;F;2
2014;CHIQUIMULA;SAN JUAN LA ERMITA;2m-1a;F;1
2014;EL PETEN;DOLORES;2m-1a;F;3
2014;EL PETEN;EL CHAL;2m-1a;F;3
2014;EL PETEN;FLORES;2m-1a;F;2
2014;EL PETEN;LA LIBERTAD;2m-1a;F;10
2014;EL PETEN;LAS CRUCES;2m-1a;F;7
2014;EL PETEN;MELCHOR DE MENCOS;2m-1a;F;1
2014;EL PETEN;POPTÚN;2m-1a;F;18
2014;EL PETEN;SAN ANDRÉS;2m-1a;F;2
2014;EL PETEN;SAN BENITO;2m-1a;F;10
2014;EL PETEN;SAN FRANCISCO;2m-1a;F;2
2014;EL PETEN;SAN JOSÉ;2m-1a;F;1
2014;EL PETEN;SAN LUIS;2m-1a;F;7
2014;EL PETEN;SAYAXCHÉ;2m-1a;F;29
2014;EL PROGRESO;EL JÍCARO;2m-1a;F;2
2014;EL PROGRESO;GUASTATOYA;2m-1a;F;4
2014;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;2m-1a;F;10
2014;EL PROGRESO;SANARATE;2m-1a;F;2
2014;EL PROGRESO;SANSARE;2m-1a;F;1
2014;ESCUINTLA;ESCUINTLA;2m-1a;F;70
2014;ESCUINTLA;GUANAGAZAPA;2m-1a;F;11
2014;ESCUINTLA;IZTAPA;2m-1a;F;2
2014;ESCUINTLA;LA DEMOCRACIA;2m-1a;F;3
2014;ESCUINTLA;LA GOMERA;2m-1a;F;25
2014;ESCUINTLA;MASAGUA;2m-1a;F;13
2014;ESCUINTLA;NUEVA CONCEPCIÓN;2m-1a;F;18
2014;ESCUINTLA;PALÍN;2m-1a;F;4
2014;ESCUINTLA;PUERTO DE SAN JOSÉ;2m-1a;F;20
2014;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;2m-1a;F;6
2014;ESCUINTLA;SAN VICENTE PACAYA;2m-1a;F;3
2014;ESCUINTLA;SIQUINALÁ;2m-1a;F;3
2014;ESCUINTLA;TIQUISATE;2m-1a;F;40
2014;GUATEMALA;AMATITLÁN;2m-1a;F;11
2014;GUATEMALA;CHINAUTLA;2m-1a;F;16
2014;GUATEMALA;CHUARRANCHO;2m-1a;F;1
2014;GUATEMALA;FRAIJANES;2m-1a;F;11
2014;GUATEMALA;GUATEMALA;2m-1a;F;137
2014;GUATEMALA;MIXCO;2m-1a;F;14
2014;GUATEMALA;PALENCIA;2m-1a;F;2
2014;GUATEMALA;SAN JOSÉ DEL GOLFO;2m-1a;F;2
2014;GUATEMALA;SAN JOSÉ PINULA;2m-1a;F;4
2014;GUATEMALA;SAN JUAN SACATEPÉQUEZ;2m-1a;F;16
2014;GUATEMALA;SAN PEDRO AYAMPUC;2m-1a;F;21
2014;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;2m-1a;F;5
2014;GUATEMALA;SAN RAYMUNDO;2m-1a;F;1
2014;GUATEMALA;SANTA CATARINA PINULA;2m-1a;F;1
2014;GUATEMALA;VILLA CANALES;2m-1a;F;3
2014;GUATEMALA;VILLA NUEVA;2m-1a;F;12
2014;HUEHUETENANGO;AGUACATÁN;2m-1a;F;3
2014;HUEHUETENANGO;BARILLAS;2m-1a;F;16
2014;HUEHUETENANGO;CHIANTLA;2m-1a;F;4
2014;HUEHUETENANGO;CONCEPCIÓN HUISTA;2m-1a;F;1
2014;HUEHUETENANGO;CUILCO;2m-1a;F;8
2014;HUEHUETENANGO;HUEHUETENANGO;2m-1a;F;21
2014;HUEHUETENANGO;JACALTENANGO;2m-1a;F;2
2014;HUEHUETENANGO;LA DEMOCRACIA;2m-1a;F;5
2014;HUEHUETENANGO;LA LIBERTAD;2m-1a;F;4
2014;HUEHUETENANGO;MALACATANCITO;2m-1a;F;1
2014;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;2m-1a;F;2
2014;HUEHUETENANGO;SAN JUAN IXCOY;2m-1a;F;3
2014;HUEHUETENANGO;SAN MATEO IXTATÁN;2m-1a;F;5
2014;HUEHUETENANGO;SAN MIGUEL ACATÁN;2m-1a;F;2
2014;HUEHUETENANGO;SAN PEDRO NECTA;2m-1a;F;1
2014;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;2m-1a;F;3
2014;HUEHUETENANGO;SANTA ANA HUISTA;2m-1a;F;4
2014;HUEHUETENANGO;SANTA BÁRBARA;2m-1a;F;3
2014;HUEHUETENANGO;SANTA EULALIA;2m-1a;F;2
2014;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;2m-1a;F;1
2014;HUEHUETENANGO;TECTITÁN;2m-1a;F;6
2014;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;2m-1a;F;5
2014;IZABAL;EL ESTOR;2m-1a;F;3
2014;IZABAL;LIVINGSTON;2m-1a;F;4
2014;IZABAL;LOS AMATES;2m-1a;F;9
2014;IZABAL;MORALES;2m-1a;F;5
2014;IZABAL;PUERTO BARRIOS;2m-1a;F;27
2014;JALAPA;JALAPA;2m-1a;F;28
2014;JALAPA;MATAQUESCUINTLA;2m-1a;F;9
2014;JALAPA;MONJAS;2m-1a;F;1
2014;JALAPA;SAN CARLOS ALZATATE;2m-1a;F;1
2014;JALAPA;SAN LUIS JILOTEPEQUE;2m-1a;F;4
2014;JALAPA;SAN MANUEL CHAPARRÓN;2m-1a;F;2
2014;JALAPA;SAN PEDRO PINULA;2m-1a;F;10
2014;JUTIAPA;AGUA BLANCA;2m-1a;F;3
2014;JUTIAPA;ASUNCIÓN MITA;2m-1a;F;3
2014;JUTIAPA;COMAPA;2m-1a;F;3
2014;JUTIAPA;CONGUACO;2m-1a;F;3
2014;JUTIAPA;EL ADELANTO;2m-1a;F;4
2014;JUTIAPA;JUTIAPA;2m-1a;F;35
2014;JUTIAPA;MOYUTA;2m-1a;F;2
2014;JUTIAPA;QUEZADA;2m-1a;F;1
2014;JUTIAPA;SANTA CATARINA MITA;2m-1a;F;4
2014;JUTIAPA;YUPILTEPEQUE;2m-1a;F;9
2014;JUTIAPA;ZAPOTITLÁN;2m-1a;F;2
2014;QUETZALTENANGO;CABRICÁN;2m-1a;F;3
2014;QUETZALTENANGO;CAJOLÁ;2m-1a;F;5
2014;QUETZALTENANGO;CANTEL;2m-1a;F;5
2014;QUETZALTENANGO;COATEPEQUE;2m-1a;F;48
2014;QUETZALTENANGO;COLOMBA;2m-1a;F;3
2014;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;2m-1a;F;1
2014;QUETZALTENANGO;EL PALMAR;2m-1a;F;4
2014;QUETZALTENANGO;FLORES COSTA CUCA;2m-1a;F;1
2014;QUETZALTENANGO;GÉNOVA;2m-1a;F;9
2014;QUETZALTENANGO;PALESTINA DE LOS ALTOS;2m-1a;F;1
2014;QUETZALTENANGO;QUETZALTENANGO;2m-1a;F;3
2014;QUETZALTENANGO;SALCAJÁ;2m-1a;F;1
2014;QUETZALTENANGO;SAN CARLOS SIJA;2m-1a;F;4
2014;QUETZALTENANGO;SAN JUAN OSTUNCALCO;2m-1a;F;5
