Año;Departamento;Municipio;CIE-10;Diagnóstico;Grupo Etario;Sexo;Casos
2022;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;J:45;Asma;< 1 mes;F;1
2022;ALTA VERAPAZ;LA TINTA;J:45;Asma;< 1 mes;F;10
2022;ALTA VERAPAZ;SAN PEDRO CARCHÁ;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;ALTA VERAPAZ;SAN PEDRO CARCHÁ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;I:46;Paro cardíaco;< 1 mes;F;1
2022;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;2
2022;BAJA VERAPAZ;CUBULCO;E:14;Diabetes mellitus, no especificada;< 1 mes;F;1
2022;BAJA VERAPAZ;SALAMÁ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;2
2022;CHIMALTENANGO;CHIMALTENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;8
2022;CHIMALTENANGO;POCHUTA;J:45;Asma;< 1 mes;F;1
2022;CHIMALTENANGO;TECPÁN GUATEMALA;I:10;Hipertensión esencial (primaria);< 1 mes;F;2
2022;CHIQUIMULA;CHIQUIMULA;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;CHIQUIMULA;QUETZALTEPEQUE;J:45;Asma;< 1 mes;F;1
2022;EL PETEN;SAN BENITO;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;EL PETEN;SAN BENITO;I:27;Otras enfermedades cardiopulmonares;< 1 mes;F;1
2022;EL PETEN;SAN BENITO;I:33;Endocarditis aguda y subaguda;< 1 mes;F;1
2022;EL PETEN;SAN BENITO;I:49;Otras arritmias cardíacas;< 1 mes;F;1
2022;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;EL PROGRESO;SANARATE;I:25;Enfermedad isquémica crónica del corazón;< 1 mes;F;1
2022;GUATEMALA;AMATITLÁN;C:84;Linfoma de células T, periférico y cutáneo;< 1 mes;F;1
2022;GUATEMALA;AMATITLÁN;E:14;Diabetes mellitus, no especificada;< 1 mes;F;1
2022;GUATEMALA;CHINAUTLA;I:49;Otras arritmias cardíacas;< 1 mes;F;1
2022;GUATEMALA;CHINAUTLA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;GUATEMALA;GUATEMALA;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;GUATEMALA;GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;GUATEMALA;MIXCO;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;GUATEMALA;PALENCIA;I:42;Cardiomiopatía;< 1 mes;F;1
2022;GUATEMALA;SAN JOSÉ DEL GOLFO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;GUATEMALA;SAN PEDRO AYAMPUC;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;J:45;Asma;< 1 mes;F;1
2022;GUATEMALA;VILLA CANALES;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;GUATEMALA;VILLA CANALES;I:87;Otros trastornos de las venas;< 1 mes;F;1
2022;GUATEMALA;VILLA CANALES;J:45;Asma;< 1 mes;F;1
2022;GUATEMALA;VILLA NUEVA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;HUEHUETENANGO;BARILLAS;I:42;Cardiomiopatía;< 1 mes;F;6
2022;HUEHUETENANGO;HUEHUETENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;2
2022;HUEHUETENANGO;LA DEMOCRACIA;C:84;Linfoma de células T, periférico y cutáneo;< 1 mes;F;1
2022;HUEHUETENANGO;NENTÓN;J:45;Asma;< 1 mes;F;1
2022;IZABAL;EL ESTOR;I:42;Cardiomiopatía;< 1 mes;F;1
2022;IZABAL;LOS AMATES;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;IZABAL;PUERTO BARRIOS;J:45;Asma;< 1 mes;F;3
2022;JALAPA;JALAPA;J:45;Asma;< 1 mes;F;3
2022;JUTIAPA;ASUNCIÓN MITA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;JUTIAPA;ATESCATEMPA;J:45;Asma;< 1 mes;F;2
2022;JUTIAPA;JUTIAPA;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;JUTIAPA;JUTIAPA;I:15;Hipertensión secundaria;< 1 mes;F;3
2022;JUTIAPA;YUPILTEPEQUE;J:45;Asma;< 1 mes;F;2
2022;JUTIAPA;ZAPOTITLÁN;J:45;Asma;< 1 mes;F;1
2022;QUETZALTENANGO;CABRICÁN;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;QUETZALTENANGO;COATEPEQUE;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;1
2022;QUETZALTENANGO;COATEPEQUE;J:45;Asma;< 1 mes;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;E:14;Diabetes mellitus, no especificada;< 1 mes;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;I:10;Hipertensión esencial (primaria);< 1 mes;F;2
2022;QUETZALTENANGO;QUETZALTENANGO;J:44;Otras enfermedades pulmonares obstructivas crónicas;< 1 mes;F;2
2022;QUETZALTENANGO;QUETZALTENANGO;J:45;Asma;< 1 mes;F;1
2022;QUETZALTENANGO;SAN JUAN OSTUNCALCO;I:49;Otras arritmias cardíacas;< 1 mes;F;1
2022;QUETZALTENANGO;ZUNIL;I:30;Pericarditis aguda;< 1 mes;F;1
2022;QUICHE;NEBAJ;E:10;Diabetes mellitus insulinodependiente;< 1 mes;F;1
2022;QUICHE;SAN MIGUEL USPANTÁN;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;QUICHE;SAN PEDRO JOCOPILAS;J:45;Asma;< 1 mes;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:46;Paro cardíaco;< 1 mes;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;J:45;Asma;< 1 mes;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:45;Otros trastornos de la conducción;< 1 mes;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:50;Insuficiencia cardíaca;< 1 mes;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;7
2022;SACATEPEQUEZ;SUMPANGO;I:27;Otras enfermedades cardiopulmonares;< 1 mes;F;1
2022;SAN MARCOS;SIBINAL;I:86;Várices de otros sitios;< 1 mes;F;1
2022;SANTA ROSA;CUILAPA;C:24;Tumor maligno de otras partes y de las no especificadas de las vías biliares;< 1 mes;F;1
2022;SANTA ROSA;CUILAPA;I:27;Otras enfermedades cardiopulmonares;< 1 mes;F;10
2022;SANTA ROSA;CUILAPA;I:37;Trastornos de la válvula pulmonar;< 1 mes;F;1
2022;SANTA ROSA;CUILAPA;I:42;Cardiomiopatía;< 1 mes;F;1
2022;SANTA ROSA;CUILAPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;5
2022;SANTA ROSA;CUILAPA;I:60;Hemorragia subaracnoidea;< 1 mes;F;2
2022;SANTA ROSA;CUILAPA;I:61;Hemorragia intraencefálica;< 1 mes;F;4
2022;SANTA ROSA;CUILAPA;N:18;Insuficiencia renal crónica;< 1 mes;F;1
2022;SOLOLA;SOLOLÁ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;2
2022;SUCHITEPEQUEZ;MAZATENANGO;C:81;Enfermedad de Hodgkin;< 1 mes;F;1
2022;SUCHITEPEQUEZ;MAZATENANGO;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;SUCHITEPEQUEZ;MAZATENANGO;I:49;Otras arritmias cardíacas;< 1 mes;F;1
2022;TOTONICAPAN;SAN ANDRÉS XECUL;C:44;Otros tumores malignos de la piel;< 1 mes;F;1
2022;TOTONICAPAN;TOTONICAPÁN;I:49;Otras arritmias cardíacas;< 1 mes;F;1
2022;ZACAPA;ZACAPA;I:10;Hipertensión esencial (primaria);< 1 mes;F;1
2022;ZACAPA;ZACAPA;I:42;Cardiomiopatía;< 1 mes;F;1
2022;ALTA VERAPAZ;CHAHAL;J:45;Asma;< 1 mes;M;1
2022;ALTA VERAPAZ;COBÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;ALTA VERAPAZ;LA TINTA;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;ALTA VERAPAZ;LA TINTA;J:45;Asma;< 1 mes;M;8
2022;ALTA VERAPAZ;SAN JUAN CHAMELCO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;ALTA VERAPAZ;SAN PEDRO CARCHÁ;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;C:71;Tumor maligno del encéfalo;< 1 mes;M;1
2022;BAJA VERAPAZ;PURULHÁ;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;BAJA VERAPAZ;PURULHÁ;I:61;Hemorragia intraencefálica;< 1 mes;M;1
2022;BAJA VERAPAZ;RABINAL;C:31;Tumor maligno de los senos paranasales;< 1 mes;M;1
2022;BAJA VERAPAZ;SALAMÁ;C:22;Tumor maligno del hígado y de las vías biliares intrahepáticas;< 1 mes;M;1
2022;BAJA VERAPAZ;SALAMÁ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;BAJA VERAPAZ;SAN MIGUEL CHICAJ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;CHIMALTENANGO;CHIMALTENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;6
2022;CHIMALTENANGO;POCHUTA;J:45;Asma;< 1 mes;M;1
2022;CHIMALTENANGO;TECPÁN GUATEMALA;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;CHIMALTENANGO;TECPÁN GUATEMALA;I:27;Otras enfermedades cardiopulmonares;< 1 mes;M;1
2022;CHIMALTENANGO;TECPÁN GUATEMALA;I:61;Hemorragia intraencefálica;< 1 mes;M;1
2022;CHIQUIMULA;CAMOTÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;< 1 mes;M;1
2022;CHIQUIMULA;JOCOTÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;CHIQUIMULA;OLOPA;J:45;Asma;< 1 mes;M;1
2022;EL PETEN;FLORES;J:45;Asma;< 1 mes;M;1
2022;EL PETEN;LA LIBERTAD;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;< 1 mes;M;1
2022;EL PETEN;LA LIBERTAD;J:45;Asma;< 1 mes;M;1
2022;EL PETEN;SAN BENITO;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;EL PETEN;SAN BENITO;I:27;Otras enfermedades cardiopulmonares;< 1 mes;M;3
2022;EL PETEN;SAN BENITO;I:34;Trastornos no reumáticos de la válvula mitral;< 1 mes;M;1
2022;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;2
2022;EL PROGRESO;SANSARE;J:45;Asma;< 1 mes;M;1
2022;ESCUINTLA;ESCUINTLA;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;GUATEMALA;AMATITLÁN;C:84;Linfoma de células T, periférico y cutáneo;< 1 mes;M;1
2022;GUATEMALA;CHINAUTLA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;2
2022;GUATEMALA;GUATEMALA;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;GUATEMALA;GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;GUATEMALA;MIXCO;D:00;Carcinoma in situ de la cavidad bucal, del esófago y del estómago;< 1 mes;M;1
2022;GUATEMALA;MIXCO;J:45;Asma;< 1 mes;M;1
2022;GUATEMALA;SAN MIGUEL PETAPA;E:14;Diabetes mellitus, no especificada;< 1 mes;M;1
2022;GUATEMALA;SAN PEDRO AYAMPUC;J:45;Asma;< 1 mes;M;1
2022;GUATEMALA;VILLA NUEVA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;HUEHUETENANGO;BARILLAS;E:14;Diabetes mellitus, no especificada;< 1 mes;M;1
2022;HUEHUETENANGO;BARILLAS;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;HUEHUETENANGO;HUEHUETENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;2
2022;HUEHUETENANGO;SAN ANTONIO HUISTA;C:85;Linfoma no Hodgkin de otro tipo y el no especificado;< 1 mes;M;1
2022;HUEHUETENANGO;SANTA ANA HUISTA;J:45;Asma;< 1 mes;M;1
2022;IZABAL;PUERTO BARRIOS;J:45;Asma;< 1 mes;M;2
2022;JALAPA;JALAPA;J:45;Asma;< 1 mes;M;2
2022;JUTIAPA;ASUNCIÓN MITA;J:45;Asma;< 1 mes;M;1
2022;JUTIAPA;COMAPA;C:60;Tumor maligno del pene;< 1 mes;M;1
2022;JUTIAPA;EL ADELANTO;J:45;Asma;< 1 mes;M;1
2022;JUTIAPA;JUTIAPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;2
2022;JUTIAPA;JUTIAPA;J:45;Asma;< 1 mes;M;2
2022;QUETZALTENANGO;QUETZALTENANGO;J:44;Otras enfermedades pulmonares obstructivas crónicas;< 1 mes;M;1
2022;QUETZALTENANGO;SAN CARLOS SIJA;I:27;Otras enfermedades cardiopulmonares;< 1 mes;M;1
2022;QUICHE;CHICHÉ;I:27;Otras enfermedades cardiopulmonares;< 1 mes;M;1
2022;QUICHE;CHICHÉ;J:45;Asma;< 1 mes;M;1
2022;QUICHE;IXCÁN;J:45;Asma;< 1 mes;M;1
2022;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;I:49;Otras arritmias cardíacas;< 1 mes;M;1
2022;QUICHE;SAN MIGUEL USPANTÁN;I:34;Trastornos no reumáticos de la válvula mitral;< 1 mes;M;1
2022;QUICHE;SAN MIGUEL USPANTÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:46;Paro cardíaco;< 1 mes;M;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;1
2022;RETALHULEU;SAN ANDRÉS VILLA SECA;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:07;Enfermedades reumáticas de la válvula tricúspide;< 1 mes;M;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:50;Insuficiencia cardíaca;< 1 mes;M;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;9
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;N:18;Insuficiencia renal crónica;< 1 mes;M;1
2022;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;< 1 mes;M;1
2022;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;I:42;Cardiomiopatía;< 1 mes;M;1
2022;SAN MARCOS;MALACATÁN;J:45;Asma;< 1 mes;M;1
2022;SAN MARCOS;OCÓS;J:45;Asma;< 1 mes;M;1
2022;SANTA ROSA;CUILAPA;I:13;Enfermedad cardiorrenal hipertensiva;< 1 mes;M;1
2022;SANTA ROSA;CUILAPA;I:21;Infarto agudo del miocardio;< 1 mes;M;1
2022;SANTA ROSA;CUILAPA;I:25;Enfermedad isquémica crónica del corazón;< 1 mes;M;1
2022;SANTA ROSA;CUILAPA;I:26;Embolia pulmonar;< 1 mes;M;1
2022;SANTA ROSA;CUILAPA;I:27;Otras enfermedades cardiopulmonares;< 1 mes;M;19
2022;SANTA ROSA;CUILAPA;I:31;Otras enfermedades del pericardio;< 1 mes;M;1
2022;SANTA ROSA;CUILAPA;I:37;Trastornos de la válvula pulmonar;< 1 mes;M;1
2022;SANTA ROSA;CUILAPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;8
2022;SANTA ROSA;CUILAPA;I:60;Hemorragia subaracnoidea;< 1 mes;M;2
2022;SANTA ROSA;CUILAPA;I:61;Hemorragia intraencefálica;< 1 mes;M;13
2022;SANTA ROSA;CUILAPA;N:18;Insuficiencia renal crónica;< 1 mes;M;1
2022;SUCHITEPEQUEZ;MAZATENANGO;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2022;SUCHITEPEQUEZ;MAZATENANGO;I:38;Endocarditis, válvula no especificada;< 1 mes;M;1
2022;SUCHITEPEQUEZ;MAZATENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;3
2022;SUCHITEPEQUEZ;MAZATENANGO;I:95;Hipotensión;< 1 mes;M;1
2022;SUCHITEPEQUEZ;SAN BERNARDINO;E:14;Diabetes mellitus, no especificada;< 1 mes;M;1
2022;ZACAPA;GUALÁN;J:45;Asma;< 1 mes;M;1
2022;ZACAPA;HUITÉ;J:45;Asma;< 1 mes;M;1
2022;ZACAPA;ZACAPA;I:42;Cardiomiopatía;< 1 mes;M;1
2022;ZACAPA;ZACAPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;2
2022;ZACAPA;ZACAPA;I:67;Otras enfermedades cerebrovasculares;< 1 mes;M;1
2022;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;I:42;Cardiomiopatía; 1m a < 2m;F;1
2022;ALTA VERAPAZ;PANZOS;J:45;Asma; 1m a < 2m;F;2
2022;ALTA VERAPAZ;TACTIC;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;2
2022;BAJA VERAPAZ;PURULHÁ;J:45;Asma; 1m a < 2m;F;1
2022;BAJA VERAPAZ;SALAMÁ;I:61;Hemorragia intraencefálica; 1m a < 2m;F;1
2022;CHIMALTENANGO;CHIMALTENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;7
2022;CHIMALTENANGO;PATZICÍA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;1
2022;CHIMALTENANGO;POCHUTA;J:45;Asma; 1m a < 2m;F;1
2022;CHIMALTENANGO;TECPÁN GUATEMALA;I:10;Hipertensión esencial (primaria); 1m a < 2m;F;1
2022;CHIQUIMULA;ESQUIPULAS;J:45;Asma; 1m a < 2m;F;1
2022;CHIQUIMULA;OLOPA;J:45;Asma; 1m a < 2m;F;1
2022;EL PETEN;LA LIBERTAD;C:10;Tumor maligno de la orofaringe; 1m a < 2m;F;1
2022;EL PETEN;LA LIBERTAD;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;1
2022;EL PETEN;LA LIBERTAD;I:88;Linfadenitis inespecífica; 1m a < 2m;F;1
2022;EL PETEN;LA LIBERTAD;J:45;Asma; 1m a < 2m;F;1
2022;EL PETEN;MELCHOR DE MENCOS;J:45;Asma; 1m a < 2m;F;1
2022;EL PETEN;SAN BENITO;E:10;Diabetes mellitus insulinodependiente; 1m a < 2m;F;1
2022;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas; 1m a < 2m;F;3
2022;EL PETEN;SAN JOSÉ;J:45;Asma; 1m a < 2m;F;2
2022;EL PETEN;SAYAXCHÉ;E:14;Diabetes mellitus, no especificada; 1m a < 2m;F;1
2022;EL PROGRESO;SANSARE;J:45;Asma; 1m a < 2m;F;1
2022;ESCUINTLA;MASAGUA;J:45;Asma; 1m a < 2m;F;1
2022;ESCUINTLA;SAN VICENTE PACAYA;I:42;Cardiomiopatía; 1m a < 2m;F;1
2022;GUATEMALA;MIXCO;E:14;Diabetes mellitus, no especificada; 1m a < 2m;F;1
2022;GUATEMALA;MIXCO;I:10;Hipertensión esencial (primaria); 1m a < 2m;F;2
2022;GUATEMALA;MIXCO;I:37;Trastornos de la válvula pulmonar; 1m a < 2m;F;1
2022;GUATEMALA;MIXCO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;2
2022;GUATEMALA;SAN PEDRO AYAMPUC;J:45;Asma; 1m a < 2m;F;1
2022;GUATEMALA;SAN RAYMUNDO;J:45;Asma; 1m a < 2m;F;1
2022;GUATEMALA;VILLA NUEVA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;1
2022;HUEHUETENANGO;AGUACATÁN;J:45;Asma; 1m a < 2m;F;1
2022;HUEHUETENANGO;BARILLAS;I:42;Cardiomiopatía; 1m a < 2m;F;3
2022;HUEHUETENANGO;HUEHUETENANGO;J:45;Asma; 1m a < 2m;F;1
2022;HUEHUETENANGO;NENTÓN;J:45;Asma; 1m a < 2m;F;1
2022;HUEHUETENANGO;SAN PEDRO NECTA;I:50;Insuficiencia cardíaca; 1m a < 2m;F;1
2022;IZABAL;EL ESTOR;I:27;Otras enfermedades cardiopulmonares; 1m a < 2m;F;1
2022;IZABAL;EL ESTOR;I:42;Cardiomiopatía; 1m a < 2m;F;1
2022;IZABAL;PUERTO BARRIOS;I:01;Fiebre reumática con complicación cardíaca; 1m a < 2m;F;1
2022;IZABAL;PUERTO BARRIOS;I:88;Linfadenitis inespecífica; 1m a < 2m;F;1
2022;IZABAL;PUERTO BARRIOS;J:45;Asma; 1m a < 2m;F;3
2022;JALAPA;JALAPA;I:20;Angina de pecho; 1m a < 2m;F;1
2022;JALAPA;JALAPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;1
2022;JALAPA;JALAPA;J:45;Asma; 1m a < 2m;F;1
2022;JALAPA;MONJAS;J:45;Asma; 1m a < 2m;F;1
2022;JALAPA;SAN CARLOS ALZATATE;J:45;Asma; 1m a < 2m;F;1
2022;JALAPA;SAN PEDRO PINULA;I:10;Hipertensión esencial (primaria); 1m a < 2m;F;1
2022;JUTIAPA;ASUNCIÓN MITA;J:45;Asma; 1m a < 2m;F;1
2022;JUTIAPA;ATESCATEMPA;I:34;Trastornos no reumáticos de la válvula mitral; 1m a < 2m;F;1
2022;JUTIAPA;ATESCATEMPA;J:45;Asma; 1m a < 2m;F;6
2022;JUTIAPA;EL ADELANTO;J:45;Asma; 1m a < 2m;F;1
2022;JUTIAPA;JUTIAPA;I:45;Otros trastornos de la conducción; 1m a < 2m;F;1
2022;JUTIAPA;JUTIAPA;I:49;Otras arritmias cardíacas; 1m a < 2m;F;1
2022;JUTIAPA;JUTIAPA;J:45;Asma; 1m a < 2m;F;1
2022;QUETZALTENANGO;OLINTEPEQUE;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;I:10;Hipertensión esencial (primaria); 1m a < 2m;F;1
2022;QUETZALTENANGO;SAN CARLOS SIJA;I:50;Insuficiencia cardíaca; 1m a < 2m;F;1
2022;QUICHE;CHICHICASTENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;1
2022;QUICHE;IXCÁN;J:45;Asma; 1m a < 2m;F;1
2022;QUICHE;JOYABAJ;I:50;Insuficiencia cardíaca; 1m a < 2m;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:27;Otras enfermedades cardiopulmonares; 1m a < 2m;F;2
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;8
2022;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;I:84;Hemorroides; 1m a < 2m;F;1
2022;SANTA ROSA;BARBERENA;J:45;Asma; 1m a < 2m;F;1
2022;SANTA ROSA;CUILAPA;I:27;Otras enfermedades cardiopulmonares; 1m a < 2m;F;1
2022;SANTA ROSA;CUILAPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;4
2022;SANTA ROSA;CUILAPA;I:61;Hemorragia intraencefálica; 1m a < 2m;F;1
2022;SANTA ROSA;GUAZACAPÁN;J:45;Asma; 1m a < 2m;F;1
2022;SANTA ROSA;PUEBLO NUEVO VIÑAS;J:45;Asma; 1m a < 2m;F;1
2022;SOLOLA;SAN LUCAS TOLIMÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;1
2022;SOLOLA;SOLOLÁ;I:13;Enfermedad cardiorrenal hipertensiva; 1m a < 2m;F;1
2022;SUCHITEPEQUEZ;CUYOTENANGO;C:30;Tumor maligno de las fosas nasales y del oído medio; 1m a < 2m;F;1
2022;SUCHITEPEQUEZ;MAZATENANGO;I:38;Endocarditis, válvula no especificada; 1m a < 2m;F;1
2022;SUCHITEPEQUEZ;MAZATENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;2
2022;SUCHITEPEQUEZ;RÍO BRAVO;E:14;Diabetes mellitus, no especificada; 1m a < 2m;F;1
2022;TOTONICAPAN;TOTONICAPÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;F;1
2022;TOTONICAPAN;TOTONICAPÁN;I:61;Hemorragia intraencefálica; 1m a < 2m;F;1
2022;TOTONICAPAN;TOTONICAPÁN;I:62;Otras hemorragias intracraneales no traumáticas; 1m a < 2m;F;1
2022;ZACAPA;LA UNIÓN;J:45;Asma; 1m a < 2m;F;1
2022;ZACAPA;ZACAPA;I:42;Cardiomiopatía; 1m a < 2m;F;2
2022;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;J:45;Asma; 1m a < 2m;M;1
2022;ALTA VERAPAZ;SENAHÚ;I:34;Trastornos no reumáticos de la válvula mitral; 1m a < 2m;M;1
2022;ALTA VERAPAZ;TACTIC;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;M;1
2022;BAJA VERAPAZ;RABINAL;I:10;Hipertensión esencial (primaria); 1m a < 2m;M;1
2022;BAJA VERAPAZ;SALAMÁ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;M;1
2022;BAJA VERAPAZ;SALAMÁ;J:45;Asma; 1m a < 2m;M;1
2022;CHIMALTENANGO;CHIMALTENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca; 1m a < 2m;M;2
2022;CHIMALTENANGO;CHIMALTENANGO;I:60;Hemorragia subaracnoidea; 1m a < 2m;M;1
2022;CHIMALTENANGO;POCHUTA;J:45;Asma; 1m a < 2m;M;1
2022;CHIQUIMULA;CAMOTÁN;J:45;Asma; 1m a < 2m;M;1
