"Año 
";"Departamento 
";"Municipio
";"CIE-10
";"Diagnóstico
";Grupo Etario;Sexo;Casos
2024;GUATEMALA;SAN JOSÉ DEL GOLFO;I:49;Otras arritmias cardíacas;20 a 24 años;M;1
2024;GUATEMALA;SAN JOSÉ DEL GOLFO;J:45;Asma;65 a 69 años;M;5
2024;GUATEMALA;SAN JOSÉ PINULA;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;M;1
2024;GUATEMALA;SAN JOSÉ PINULA;E:14;Diabetes mellitus, no especificada;20 a 24 años;M;2
2024;GUATEMALA;SAN JOSÉ PINULA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;4
2024;GUATEMALA;SAN JOSÉ PINULA;I:47;Taquicardia paroxística;45 a 49 años;M;1
2024;GUATEMALA;SAN JOSÉ PINULA;I:84;Hemorroides;< 1 mes;M;1
2024;GUATEMALA;SAN JOSÉ PINULA;I:88;Linfadenitis inespecífica;2m a < 1 año;M;1
2024;GUATEMALA;SAN JOSÉ PINULA;I:95;Hipotensión;1a a 4 años;M;1
2024;GUATEMALA;SAN JOSÉ PINULA;N:19;Insuficiencia renal no especificada;10 a 14 años;M;1
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;E:11;Diabetes mellitus no insulinodependiente;30 a 34 años;M;5
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;35 a 39 años;M;4
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);50 a 54 años;M;9
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;I:84;Hemorroides;35 a 39 años;M;1
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;I:87;Otros trastornos de las venas;45 a 49 años;M;1
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;J:45;Asma;55 a 59 años;M;5
2024;GUATEMALA;SAN MIGUEL PETAPA;E:14;Diabetes mellitus, no especificada;70+;M;4
2024;GUATEMALA;SAN MIGUEL PETAPA;I:10;Hipertensión esencial (primaria);< 1 mes;M;3
2024;GUATEMALA;SAN MIGUEL PETAPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;1a a 4 años;M;2
2024;GUATEMALA;SAN MIGUEL PETAPA;N:18;Insuficiencia renal crónica;50 a 54 años;M;1
2024;GUATEMALA;SAN PEDRO AYAMPUC;E:11;Diabetes mellitus no insulinodependiente;60 a 64 años;M;4
2024;GUATEMALA;SAN PEDRO AYAMPUC;I:10;Hipertensión esencial (primaria);< 1 mes;M;6
2024;GUATEMALA;SAN PEDRO AYAMPUC;I:87;Otros trastornos de las venas;35 a 39 años;M;1
2024;GUATEMALA;SAN PEDRO AYAMPUC;J:45;Asma;50 a 54 años;M;4
2024;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;65 a 69 años;M;1
2024;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;I:00;Fiebre reumática sin mención de complicación cardíaca;70+;M;1
2024;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;I:45;Otros trastornos de la conducción;2m a < 1 año;M;1
2024;GUATEMALA;SAN RAYMUNDO;E:14;Diabetes mellitus, no especificada;30 a 34 años;M;1
2024;GUATEMALA;SANTA CATARINA PINULA;I:10;Hipertensión esencial (primaria);10 a 14 años;M;1
2024;GUATEMALA;SANTA CATARINA PINULA;I:42;Cardiomiopatía;30 a 34 años;M;1
2024;GUATEMALA;SANTA CATARINA PINULA;I:84;Hemorroides;60 a 64 años;M;1
2024;GUATEMALA;SANTA CATARINA PINULA;I:95;Hipotensión;< 1 mes;M;1
2024;GUATEMALA;SANTA CATARINA PINULA;J:45;Asma;1m a < 2m;M;1
2024;GUATEMALA;VILLA CANALES;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;5
2024;GUATEMALA;VILLA CANALES;I:00;Fiebre reumática sin mención de complicación cardíaca;25 a 29 años;M;1
2024;GUATEMALA;VILLA CANALES;I:10;Hipertensión esencial (primaria);30 a 34 años;M;16
2024;GUATEMALA;VILLA CANALES;I:20;Angina de pecho;40 a 44 años;M;1
2024;GUATEMALA;VILLA CANALES;I:21;Infarto agudo del miocardio;45 a 49 años;M;1
2024;GUATEMALA;VILLA CANALES;I:74;Embolia y trombosis arteriales;1m a < 2m;M;1
2024;GUATEMALA;VILLA CANALES;I:84;Hemorroides;5 a 9 años;M;2
2024;GUATEMALA;VILLA CANALES;J:45;Asma;25 a 29 años;M;2
2024;GUATEMALA;VILLA CANALES;N:18;Insuficiencia renal crónica;30 a 34 años;M;1
2024;GUATEMALA;VILLA NUEVA;C:60;Tumor maligno del pene;20 a 24 años;M;1
2024;GUATEMALA;VILLA NUEVA;E:12;Diabetes mellitus asociada con desnutrición;2m a < 1 año;M;1
2024;GUATEMALA;VILLA NUEVA;E:13;Otras diabetes mellitus especificadas;1a a 4 años;M;2
2024;GUATEMALA;VILLA NUEVA;E:14;Diabetes mellitus, no especificada;1a a 4 años;M;30
2024;GUATEMALA;VILLA NUEVA;I:10;Hipertensión esencial (primaria);15 a 19 años;M;39
2024;GUATEMALA;VILLA NUEVA;I:12;Enfermedad renal hipertensiva;20 a 24 años;M;2
2024;GUATEMALA;VILLA NUEVA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;1m a < 2m;M;3
2024;GUATEMALA;VILLA NUEVA;I:61;Hemorragia intraencefálica;2m a < 1 año;M;3
2024;GUATEMALA;VILLA NUEVA;I:62;Otras hemorragias intracraneales no traumáticas;1a a 4 años;M;2
2024;GUATEMALA;VILLA NUEVA;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;5 a 9 años;M;1
2024;GUATEMALA;VILLA NUEVA;I:73;Otras enfermedades vasculares periféricas;20 a 24 años;M;3
2024;GUATEMALA;VILLA NUEVA;I:77;Otros trastornos arteriales o arteriolares;25 a 29 años;M;3
2024;GUATEMALA;VILLA NUEVA;I:84;Hemorroides;40 a 44 años;M;7
2024;GUATEMALA;VILLA NUEVA;I:88;Linfadenitis inespecífica;45 a 49 años;M;2
2024;GUATEMALA;VILLA NUEVA;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;50 a 54 años;M;1
2024;GUATEMALA;VILLA NUEVA;J:45;Asma;60 a 64 años;M;1
2024;GUATEMALA;VILLA NUEVA;N:18;Insuficiencia renal crónica;65 a 69 años;M;15
2024;GUATEMALA;VILLA NUEVA;N:19;Insuficiencia renal no especificada;65 a 69 años;M;3
2024;HUEHUETENANGO;AGUACATÁN;E:14;Diabetes mellitus, no especificada;1m a < 2m;M;1
2024;HUEHUETENANGO;AGUACATÁN;J:45;Asma;30 a 34 años;M;3
2024;HUEHUETENANGO;BARILLAS;C:85;Linfoma no Hodgkin de otro tipo y el no especificado;70+;M;1
2024;HUEHUETENANGO;BARILLAS;E:11;Diabetes mellitus no insulinodependiente;5 a 9 años;M;1
2024;HUEHUETENANGO;BARILLAS;E:13;Otras diabetes mellitus especificadas;10 a 14 años;M;3
2024;HUEHUETENANGO;BARILLAS;E:14;Diabetes mellitus, no especificada;10 a 14 años;M;3
2024;HUEHUETENANGO;BARILLAS;I:10;Hipertensión esencial (primaria);20 a 24 años;M;13
2024;HUEHUETENANGO;BARILLAS;I:42;Cardiomiopatía;35 a 39 años;M;1
2024;HUEHUETENANGO;BARILLAS;I:50;Insuficiencia cardíaca;45 a 49 años;M;1
2024;HUEHUETENANGO;BARILLAS;J:45;Asma;1a a 4 años;M;1
2024;HUEHUETENANGO;BARILLAS;N:18;Insuficiencia renal crónica;1a a 4 años;M;1
2024;HUEHUETENANGO;CHIANTLA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2024;HUEHUETENANGO;COLOTENANGO;E:14;Diabetes mellitus, no especificada;2m a < 1 año;M;1
2024;HUEHUETENANGO;COLOTENANGO;I:10;Hipertensión esencial (primaria);1a a 4 años;M;1
2024;HUEHUETENANGO;CONCEPCIÓN HUISTA;E:11;Diabetes mellitus no insulinodependiente;35 a 39 años;M;1
2024;HUEHUETENANGO;CONCEPCIÓN HUISTA;I:10;Hipertensión esencial (primaria);35 a 39 años;M;3
2024;HUEHUETENANGO;CUILCO;E:14;Diabetes mellitus, no especificada;2m a < 1 año;M;2
2024;HUEHUETENANGO;CUILCO;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;3
2024;HUEHUETENANGO;CUILCO;I:43;Cardiomiopatía en enfermedades clasificadas en otra parte;10 a 14 años;M;1
2024;HUEHUETENANGO;HUEHUETENANGO;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;M;3
2024;HUEHUETENANGO;HUEHUETENANGO;E:13;Otras diabetes mellitus especificadas;20 a 24 años;M;2
2024;HUEHUETENANGO;HUEHUETENANGO;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;14
2024;HUEHUETENANGO;HUEHUETENANGO;I:10;Hipertensión esencial (primaria);30 a 34 años;M;13
2024;HUEHUETENANGO;HUEHUETENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;2
2024;HUEHUETENANGO;HUEHUETENANGO;I:84;Hemorroides;15 a 19 años;M;1
2024;HUEHUETENANGO;HUEHUETENANGO;J:45;Asma;40 a 44 años;M;2
2024;HUEHUETENANGO;HUEHUETENANGO;N:18;Insuficiencia renal crónica;45 a 49 años;M;4
2024;HUEHUETENANGO;HUEHUETENANGO;N:19;Insuficiencia renal no especificada;45 a 49 años;M;1
2024;HUEHUETENANGO;JACALTENANGO;I:10;Hipertensión esencial (primaria);< 1 mes;M;2
2024;HUEHUETENANGO;JACALTENANGO;I:84;Hemorroides;15 a 19 años;M;1
2024;HUEHUETENANGO;JACALTENANGO;J:45;Asma;25 a 29 años;M;1
2024;HUEHUETENANGO;LA DEMOCRACIA;E:14;Diabetes mellitus, no especificada;45 a 49 años;M;3
2024;HUEHUETENANGO;LA DEMOCRACIA;I:10;Hipertensión esencial (primaria);50 a 54 años;M;1
2024;HUEHUETENANGO;LA DEMOCRACIA;J:45;Asma;2m a < 1 año;M;1
2024;HUEHUETENANGO;LA LIBERTAD;E:14;Diabetes mellitus, no especificada;10 a 14 años;M;1
2024;HUEHUETENANGO;LA LIBERTAD;I:10;Hipertensión esencial (primaria);15 a 19 años;M;2
2024;HUEHUETENANGO;LA LIBERTAD;I:49;Otras arritmias cardíacas;25 a 29 años;M;1
2024;HUEHUETENANGO;LA LIBERTAD;I:95;Hipotensión;40 a 44 años;M;1
2024;HUEHUETENANGO;LA LIBERTAD;J:45;Asma;45 a 49 años;M;1
2024;HUEHUETENANGO;MALACATANCITO;I:10;Hipertensión esencial (primaria);65 a 69 años;M;3
2024;HUEHUETENANGO;MALACATANCITO;I:49;Otras arritmias cardíacas;70+;M;1
2024;HUEHUETENANGO;NENTÓN;E:11;Diabetes mellitus no insulinodependiente;20 a 24 años;M;1
2024;HUEHUETENANGO;NENTÓN;E:14;Diabetes mellitus, no especificada;20 a 24 años;M;3
2024;HUEHUETENANGO;NENTÓN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;4
2024;HUEHUETENANGO;PETATÁN;I:10;Hipertensión esencial (primaria);55 a 59 años;M;3
2024;HUEHUETENANGO;SAN ANTONIO HUISTA;E:14;Diabetes mellitus, no especificada;70+;M;1
2024;HUEHUETENANGO;SAN ANTONIO HUISTA;I:10;Hipertensión esencial (primaria);< 1 mes;M;2
2024;HUEHUETENANGO;SAN ANTONIO HUISTA;I:20;Angina de pecho;1m a < 2m;M;1
2024;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;I:10;Hipertensión esencial (primaria);55 a 59 años;M;1
2024;HUEHUETENANGO;SAN JUAN IXCOY;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;M;1
2024;HUEHUETENANGO;SAN JUAN IXCOY;E:14;Diabetes mellitus, no especificada;20 a 24 años;M;1
2024;HUEHUETENANGO;SAN MATEO IXTATÁN;E:14;Diabetes mellitus, no especificada;45 a 49 años;M;1
2024;HUEHUETENANGO;SAN MATEO IXTATÁN;I:10;Hipertensión esencial (primaria);45 a 49 años;M;1
2024;HUEHUETENANGO;SAN MIGUEL ACATÁN;I:10;Hipertensión esencial (primaria);< 1 mes;M;1
2024;HUEHUETENANGO;SAN MIGUEL ACATÁN;I:30;Pericarditis aguda;1m a < 2m;M;1
2024;HUEHUETENANGO;SAN PEDRO NECTA;E:14;Diabetes mellitus, no especificada;45 a 49 años;M;7
2024;HUEHUETENANGO;SAN PEDRO NECTA;I:41;Miocarditis en enfermedades clasificadas en otra parte;70+;M;1
2024;HUEHUETENANGO;SAN PEDRO NECTA;I:47;Taquicardia paroxística;< 1 mes;M;1
2024;HUEHUETENANGO;SAN PEDRO NECTA;I:84;Hemorroides;5 a 9 años;M;1
2024;HUEHUETENANGO;SAN PEDRO NECTA;I:86;Várices de otros sitios;10 a 14 años;M;1
2024;HUEHUETENANGO;SAN PEDRO SOLOMA;C:62;Tumor maligno del testículo;35 a 39 años;M;1
2024;HUEHUETENANGO;SAN PEDRO SOLOMA;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;M;2
2024;HUEHUETENANGO;SAN PEDRO SOLOMA;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;M;1
2024;HUEHUETENANGO;SAN PEDRO SOLOMA;I:10;Hipertensión esencial (primaria);45 a 49 años;M;1
2024;HUEHUETENANGO;SAN PEDRO SOLOMA;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;65 a 69 años;M;1
2024;HUEHUETENANGO;SAN RAFAEL PETZAL;I:10;Hipertensión esencial (primaria);15 a 19 años;M;1
2024;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;J:45;Asma;45 a 49 años;M;1
2024;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;I:10;Hipertensión esencial (primaria);50 a 54 años;M;2
2024;HUEHUETENANGO;SANTA ANA HUISTA;E:14;Diabetes mellitus, no especificada;5 a 9 años;M;1
2024;HUEHUETENANGO;SANTA ANA HUISTA;I:10;Hipertensión esencial (primaria);10 a 14 años;M;1
2024;HUEHUETENANGO;SANTA BÁRBARA;I:10;Hipertensión esencial (primaria);40 a 44 años;M;4
2024;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;I:08;Enfermedades valvulares múltiples;1a a 4 años;M;1
2024;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;I:10;Hipertensión esencial (primaria);1a a 4 años;M;4
2024;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;I:84;Hemorroides;50 a 54 años;M;1
2024;HUEHUETENANGO;UNION CANTINIL;I:10;Hipertensión esencial (primaria);70+;M;1
2024;IZABAL;EL ESTOR;I:10;Hipertensión esencial (primaria);20 a 24 años;M;2
2024;IZABAL;LIVINGSTON;C:18;Tumor maligno del colon;60 a 64 años;M;1
2024;IZABAL;LIVINGSTON;C:31;Tumor maligno de los senos paranasales;65 a 69 años;M;1
2024;IZABAL;LIVINGSTON;E:11;Diabetes mellitus no insulinodependiente;1m a < 2m;M;1
2024;IZABAL;LIVINGSTON;E:14;Diabetes mellitus, no especificada;2m a < 1 año;M;5
2024;IZABAL;LIVINGSTON;I:10;Hipertensión esencial (primaria);1a a 4 años;M;16
2024;IZABAL;LIVINGSTON;I:78;Enfermedades de los vasos capilares;40 a 44 años;M;1
2024;IZABAL;LIVINGSTON;I:84;Hemorroides;50 a 54 años;M;1
2024;IZABAL;LIVINGSTON;J:45;Asma;65 a 69 años;M;1
2024;IZABAL;LOS AMATES;E:14;Diabetes mellitus, no especificada;1a a 4 años;M;3
2024;IZABAL;LOS AMATES;I:01;Fiebre reumática con complicación cardíaca;5 a 9 años;M;1
2024;IZABAL;LOS AMATES;I:10;Hipertensión esencial (primaria);5 a 9 años;M;8
2024;IZABAL;LOS AMATES;I:50;Insuficiencia cardíaca;25 a 29 años;M;1
2024;IZABAL;LOS AMATES;I:84;Hemorroides;50 a 54 años;M;2
2024;IZABAL;LOS AMATES;I:95;Hipotensión;60 a 64 años;M;1
2024;IZABAL;LOS AMATES;J:45;Asma;65 a 69 años;M;3
2024;IZABAL;MORALES;C:76;Tumor maligno de otros sitios y de sitios mal definidos;35 a 39 años;M;1
2024;IZABAL;MORALES;E:10;Diabetes mellitus insulinodependiente;60 a 64 años;M;2
2024;IZABAL;MORALES;E:11;Diabetes mellitus no insulinodependiente;65 a 69 años;M;5
2024;IZABAL;MORALES;E:14;Diabetes mellitus, no especificada;70+;M;10
2024;IZABAL;MORALES;I:00;Fiebre reumática sin mención de complicación cardíaca;< 1 mes;M;1
2024;IZABAL;MORALES;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;31
2024;IZABAL;MORALES;I:47;Taquicardia paroxística;35 a 39 años;M;2
2024;IZABAL;MORALES;I:84;Hemorroides;1m a < 2m;M;1
2024;IZABAL;MORALES;I:95;Hipotensión;5 a 9 años;M;5
2024;IZABAL;MORALES;J:45;Asma;10 a 14 años;M;5
2024;IZABAL;MORALES;N:18;Insuficiencia renal crónica;15 a 19 años;M;7
2024;IZABAL;MORALES;N:19;Insuficiencia renal no especificada;15 a 19 años;M;9
2024;IZABAL;PUERTO BARRIOS;C:01;Tumor maligno de la base de la lengua;20 a 24 años;M;1
2024;IZABAL;PUERTO BARRIOS;E:14;Diabetes mellitus, no especificada;5 a 9 años;M;16
2024;IZABAL;PUERTO BARRIOS;I:00;Fiebre reumática sin mención de complicación cardíaca;10 a 14 años;M;2
2024;IZABAL;PUERTO BARRIOS;I:10;Hipertensión esencial (primaria);20 a 24 años;M;31
2024;IZABAL;PUERTO BARRIOS;I:50;Insuficiencia cardíaca;65 a 69 años;M;1
2024;IZABAL;PUERTO BARRIOS;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;65 a 69 años;M;1
2024;IZABAL;PUERTO BARRIOS;I:84;Hemorroides;1a a 4 años;M;1
2024;IZABAL;PUERTO BARRIOS;J:44;Otras enfermedades pulmonares obstructivas crónicas;20 a 24 años;M;1
2024;IZABAL;PUERTO BARRIOS;J:45;Asma;20 a 24 años;M;6
2024;JALAPA;JALAPA;C:73;Tumor maligno de la glándula tiroides;10 a 14 años;M;1
2024;JALAPA;JALAPA;C:79;Tumor maligno secundario de otros sitios;15 a 19 años;M;1
2024;JALAPA;JALAPA;C:95;Leucemia de células de tipo no especificado;25 a 29 años;M;1
2024;JALAPA;JALAPA;E:10;Diabetes mellitus insulinodependiente;50 a 54 años;M;2
2024;JALAPA;JALAPA;E:14;Diabetes mellitus, no especificada;55 a 59 años;M;20
2024;JALAPA;JALAPA;I:10;Hipertensión esencial (primaria);65 a 69 años;M;56
2024;JALAPA;JALAPA;I:25;Enfermedad isquémica crónica del corazón;2m a < 1 año;M;1
2024;JALAPA;JALAPA;I:46;Paro cardíaco;30 a 34 años;M;1
2024;JALAPA;JALAPA;I:50;Insuficiencia cardíaca;40 a 44 años;M;2
2024;JALAPA;JALAPA;I:84;Hemorroides;2m a < 1 año;M;4
2024;JALAPA;JALAPA;I:88;Linfadenitis inespecífica;1a a 4 años;M;1
2024;JALAPA;JALAPA;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;5 a 9 años;M;1
2024;JALAPA;JALAPA;J:45;Asma;15 a 19 años;M;5
2024;JALAPA;JALAPA;N:18;Insuficiencia renal crónica;20 a 24 años;M;15
2024;JALAPA;JALAPA;N:19;Insuficiencia renal no especificada;20 a 24 años;M;11
2024;JALAPA;MATAQUESCUINTLA;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;M;2
2024;JALAPA;MATAQUESCUINTLA;E:14;Diabetes mellitus, no especificada;40 a 44 años;M;2
2024;JALAPA;MATAQUESCUINTLA;I:10;Hipertensión esencial (primaria);40 a 44 años;M;7
2024;JALAPA;MATAQUESCUINTLA;I:15;Hipertensión secundaria;45 a 49 años;M;1
2024;JALAPA;MATAQUESCUINTLA;I:20;Angina de pecho;50 a 54 años;M;1
2024;JALAPA;MATAQUESCUINTLA;J:45;Asma;5 a 9 años;M;3
2024;JALAPA;MONJAS;E:14;Diabetes mellitus, no especificada;10 a 14 años;M;3
2024;JALAPA;MONJAS;I:10;Hipertensión esencial (primaria);15 a 19 años;M;6
2024;JALAPA;SAN CARLOS ALZATATE;I:10;Hipertensión esencial (primaria);55 a 59 años;M;4
2024;JALAPA;SAN LUIS JILOTEPEQUE;E:14;Diabetes mellitus, no especificada;50 a 54 años;M;1
2024;JALAPA;SAN LUIS JILOTEPEQUE;I:10;Hipertensión esencial (primaria);55 a 59 años;M;9
2024;JALAPA;SAN LUIS JILOTEPEQUE;I:84;Hemorroides;65 a 69 años;M;1
2024;JALAPA;SAN LUIS JILOTEPEQUE;N:18;Insuficiencia renal crónica;< 1 mes;M;1
2024;JALAPA;SAN MANUEL CHAPARRÓN;E:11;Diabetes mellitus no insulinodependiente;1m a < 2m;M;1
2024;JALAPA;SAN PEDRO PINULA;E:14;Diabetes mellitus, no especificada;40 a 44 años;M;3
2024;JALAPA;SAN PEDRO PINULA;I:10;Hipertensión esencial (primaria);45 a 49 años;M;6
2024;JALAPA;SAN PEDRO PINULA;I:67;Otras enfermedades cerebrovasculares;70+;M;2
2024;JUTIAPA;AGUA BLANCA;E:14;Diabetes mellitus, no especificada;10 a 14 años;M;2
2024;JUTIAPA;AGUA BLANCA;I:10;Hipertensión esencial (primaria);15 a 19 años;M;1
2024;JUTIAPA;AGUA BLANCA;I:95;Hipotensión;25 a 29 años;M;2
2024;JUTIAPA;AGUA BLANCA;J:45;Asma;30 a 34 años;M;3
2024;JUTIAPA;ASUNCIÓN MITA;E:14;Diabetes mellitus, no especificada;65 a 69 años;M;6
2024;JUTIAPA;ASUNCIÓN MITA;I:10;Hipertensión esencial (primaria);< 1 mes;M;28
2024;JUTIAPA;ASUNCIÓN MITA;I:20;Angina de pecho;< 1 mes;M;1
2024;JUTIAPA;ASUNCIÓN MITA;I:84;Hemorroides;35 a 39 años;M;1
2024;JUTIAPA;ASUNCIÓN MITA;J:45;Asma;60 a 64 años;M;12
2024;JUTIAPA;ATESCATEMPA;E:14;Diabetes mellitus, no especificada;70+;M;2
2024;JUTIAPA;ATESCATEMPA;I:10;Hipertensión esencial (primaria);70+;M;2
2024;JUTIAPA;ATESCATEMPA;I:88;Linfadenitis inespecífica;1a a 4 años;M;1
2024;JUTIAPA;ATESCATEMPA;J:45;Asma;5 a 9 años;M;4
2024;JUTIAPA;COMAPA;E:14;Diabetes mellitus, no especificada;15 a 19 años;M;3
2024;JUTIAPA;COMAPA;I:10;Hipertensión esencial (primaria);20 a 24 años;M;2
2024;JUTIAPA;COMAPA;I:95;Hipotensión;55 a 59 años;M;1
2024;JUTIAPA;EL ADELANTO;E:14;Diabetes mellitus, no especificada;30 a 34 años;M;1
2024;JUTIAPA;EL ADELANTO;I:10;Hipertensión esencial (primaria);35 a 39 años;M;4
2024;JUTIAPA;EL ADELANTO;I:21;Infarto agudo del miocardio;35 a 39 años;M;1
2024;JUTIAPA;EL PROGRESO;I:84;Hemorroides;10 a 14 años;M;1
2024;JUTIAPA;JALPATAGUA;E:14;Diabetes mellitus, no especificada;35 a 39 años;M;2
2024;JUTIAPA;JALPATAGUA;I:10;Hipertensión esencial (primaria);40 a 44 años;M;6
2024;JUTIAPA;JALPATAGUA;N:18;Insuficiencia renal crónica;5 a 9 años;M;1
2024;JUTIAPA;JALPATAGUA;N:19;Insuficiencia renal no especificada;5 a 9 años;M;1
2024;JUTIAPA;JEREZ;E:14;Diabetes mellitus, no especificada;15 a 19 años;M;1
2024;JUTIAPA;JEREZ;I:10;Hipertensión esencial (primaria);20 a 24 años;M;2
2024;JUTIAPA;JUTIAPA;C:72;Tumor maligno de la médula espinal, de los nervios craneales y de otras partes del sistema nervioso central;65 a 69 años;M;1
2024;JUTIAPA;JUTIAPA;E:10;Diabetes mellitus insulinodependiente;30 a 34 años;M;5
2024;JUTIAPA;JUTIAPA;E:11;Diabetes mellitus no insulinodependiente;35 a 39 años;M;7
2024;JUTIAPA;JUTIAPA;E:14;Diabetes mellitus, no especificada;40 a 44 años;M;8
2024;JUTIAPA;JUTIAPA;I:10;Hipertensión esencial (primaria);60 a 64 años;M;30
2024;JUTIAPA;JUTIAPA;I:12;Enfermedad renal hipertensiva;65 a 69 años;M;1
2024;JUTIAPA;JUTIAPA;I:47;Taquicardia paroxística;35 a 39 años;M;3
2024;JUTIAPA;JUTIAPA;I:48;Fibrilación y aleteo auricular;35 a 39 años;M;1
2024;JUTIAPA;JUTIAPA;I:50;Insuficiencia cardíaca;40 a 44 años;M;2
2024;JUTIAPA;JUTIAPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;45 a 49 años;M;1
2024;JUTIAPA;JUTIAPA;I:52;Otros trastornos cardíacos en enfermedades clasificadas en otra parte;45 a 49 años;M;1
2024;JUTIAPA;JUTIAPA;I:63;Infarto cerebral;55 a 59 años;M;2
2024;JUTIAPA;JUTIAPA;I:67;Otras enfermedades cerebrovasculares;65 a 69 años;M;1
2024;JUTIAPA;JUTIAPA;I:80;Flebitis y tromboflebitis;1a a 4 años;M;1
2024;JUTIAPA;JUTIAPA;I:82;Otras embolias y trombosis venosas;5 a 9 años;M;1
2024;JUTIAPA;JUTIAPA;I:83;Venas varicosas de los miembros inferiores;10 a 14 años;M;1
2024;JUTIAPA;JUTIAPA;I:84;Hemorroides;10 a 14 años;M;2
2024;JUTIAPA;JUTIAPA;I:87;Otros trastornos de las venas;20 a 24 años;M;1
2024;JUTIAPA;JUTIAPA;I:88;Linfadenitis inespecífica;20 a 24 años;M;1
2024;JUTIAPA;JUTIAPA;I:95;Hipotensión;25 a 29 años;M;1
2024;JUTIAPA;JUTIAPA;J:44;Otras enfermedades pulmonares obstructivas crónicas;30 a 34 años;M;1
2024;JUTIAPA;JUTIAPA;J:45;Asma;35 a 39 años;M;8
2024;JUTIAPA;JUTIAPA;N:18;Insuficiencia renal crónica;35 a 39 años;M;22
2024;JUTIAPA;JUTIAPA;N:19;Insuficiencia renal no especificada;40 a 44 años;M;3
2024;JUTIAPA;MOYUTA;E:14;Diabetes mellitus, no especificada;45 a 49 años;M;5
2024;JUTIAPA;MOYUTA;I:10;Hipertensión esencial (primaria);50 a 54 años;M;16
2024;JUTIAPA;MOYUTA;I:95;Hipotensión;60 a 64 años;M;1
2024;JUTIAPA;MOYUTA;J:45;Asma;65 a 69 años;M;3
2024;JUTIAPA;PASACO;E:13;Otras diabetes mellitus especificadas;70+;M;1
2024;JUTIAPA;PASACO;E:14;Diabetes mellitus, no especificada;< 1 mes;M;2
2024;JUTIAPA;PASACO;I:15;Hipertensión secundaria;< 1 mes;M;1
2024;JUTIAPA;PASACO;I:95;Hipotensión;1m a < 2m;M;1
2024;JUTIAPA;PASACO;J:45;Asma;2m a < 1 año;M;1
2024;JUTIAPA;QUEZADA;I:10;Hipertensión esencial (primaria);20 a 24 años;M;2
2024;JUTIAPA;QUEZADA;J:45;Asma;35 a 39 años;M;3
2024;JUTIAPA;SAN JOSÉ ACATEMPA;E:14;Diabetes mellitus, no especificada;40 a 44 años;M;1
2024;JUTIAPA;SAN JOSÉ ACATEMPA;I:10;Hipertensión esencial (primaria);40 a 44 años;M;1
2024;JUTIAPA;SANTA CATARINA MITA;E:14;Diabetes mellitus, no especificada;65 a 69 años;M;2
2024;JUTIAPA;SANTA CATARINA MITA;I:10;Hipertensión esencial (primaria);70+;M;11
2024;JUTIAPA;SANTA CATARINA MITA;I:15;Hipertensión secundaria;< 1 mes;M;1
2024;JUTIAPA;SANTA CATARINA MITA;I:84;Hemorroides;30 a 34 años;M;4
2024;JUTIAPA;SANTA CATARINA MITA;I:88;Linfadenitis inespecífica;35 a 39 años;M;1
